bond_id,bond_nm,stock_id,stock_nm,btype,convert_price,convert_price_valid_from,convert_dt,maturity_dt,next_put_dt,put_dt,put_notes,put_price,put_inc_cpn_fl,put_convert_price_ratio,put_count_days,put_total_days,put_real_days,repo_discount_rt,repo_valid_from,repo_valid_to,turnover_rt,redeem_price,redeem_inc_cpn_fl,redeem_price_ratio,redeem_count_days,redeem_total_days,redeem_real_days,redeem_dt,redeem_flag,orig_iss_amt,curr_iss_amt,rating_cd,issuer_rating_cd,guarantor,ssc_dt,esc_dt,sc_notes,market_cd,force_redeem,real_force_redeem_price,convert_cd,repo_cd,ration,ration_cd,apply_cd,online_offline_ratio,qflag,qflag2,ration_rt,fund_rt,margin_flg,lt_bps,pb,pb_flag,total_shares,float_shares,sqflg,sprice,svolume,sincrease_rt,qstatus,bond_value,bond_value2,volatility_rate,last_time,convert_value,premium_rt,year_left,ytm_rt,ytm_rt_tax,price,full_price,increase_rt,volume,convert_price_valid,adj_scnt,adj_cnt,redeem_icon,ref_yield_info,adjust_tip,adjusted,option_tip,bond_value3,left_put_year,short_maturity_dt,dblow,force_redeem_price,put_convert_price,convert_amt_ratio,convert_amt_ratio2,convert_amt_ratio_tips,stock_net_value,stock_cd,pre_bond_id,repo_valid,convert_cd_tip,price_tips
127043,川恒转债,sz002895,川恒股份,C,21.02,,2022-02-18,2027-08-11,2025-08-11,,,100.000,y,32.33,30,30,0,0.00,,,,115.000,n,130.000,15,30,0,,X,11.600,11.600,AA-,AA-,无担保,,,,szmb,,,未到转股期,127043,2.3749,082895,072895,,N,N,59.730,-,,,7.28,N,488423000.0,483212500.0,Y,45.51,86940.24,-0.42%,00,buy,buy,buy,,216.51,-53.81%,5.888,3.35%,2.71%,100.000,100.000,0.00%,0.00,Y,0,0,,-,,N,-,buy,-,27-08-11,46.19,27.33,14.71,5.3%,5.2%,"转债占流动市值比：5.3%
转债占总市值比：5.2%",0.00,002895,sz127043,有效期：-；质押代码：127043,未到转股期；2022-02-18 开始转股,待上市
123102,华自转债,sz300490,华自科技,C,9.25,2021-07-26,2021-09-22,2027-03-11,2025-03-11,,,100.000,y,28.88,30,30,0,0.00,,,87.56,119.000,n,130.000,15,30,1,,X,6.700,6.700,AA-,AA-,无,,,,szcy,,,123102,123102,2.6154,380490,370490,,N,N,18.610,buy,,,3.03,N,256771546.0,250158401.0,Y,22.42,70845.65,-4.60%,00,buy,buy,buy,15:14:03,242.38,-2.21%,5.468,-11.00%,-11.68%,237.030,237.030,-2.86%,141573.83,Y,0,0,,-,,N,-,buy,-,27-03-11,234.82,12.03,6.47,11.9%,11.6%,"转债占流动市值比：11.9%
转债占总市值比：11.6%",0.00,300490,sz123102,有效期：-；质押代码：123102,123102；2021-09-22 开始转股,全价：237.030 最后更新：15:14:03
123028,清水转债,sz300437,清水源,C,11.84,2020-06-15,2019-12-25,2025-06-18,2023-06-19,,,100.000,y,32.64,30,30,0,0.00,,,0.00,115.000,n,130.000,15,30,6,,X,4.900,3.306,A+,A+,无担保,,,,szcy,,,123028,123028,2.2443,380437,370437,,N,N,33.080,buy,,,4.86,N,221268763.0,140016263.0,S,25.39,0.00,停牌,03,buy,buy,buy,15:14:03,214.44,-2.07%,3.740,-13.98%,-14.75%,210.000,210.000,0.00%,0.00,Y,0,0,,-,,N,-,buy,-,25-06-18,207.93,15.39,8.29,9.3%,5.9%,"转债占流动市值比：9.3%
转债占总市值比：5.9%",0.00,300437,sz123028,有效期：-；质押代码：123028,123028；2019-12-25 开始转股,全价：210.000 最后更新：15:14:03
128018,时达转债,sz002527,新时达,C,7.36,2021-07-21,2018-05-10,2023-11-06,2021-11-06,,,100.000,y,56.49,30,30,0,0.00,,,49.32,106.000,n,130.000,15,30,16,2021-10-27,Y,8.825,4.053,AA,AA,无担保,,,,szmb,"最后交易日：2021年10月27日
最后转股日：2021年10月27日
赎回价：101.46元/张",101.460,128018,128018,1.4230,082527,072527,,N,N,74.039,buy,,,2.05,N,622787221.0,488733661.0,Y,9.12,27253.33,-9.97%,00,buy,buy,buy,15:14:03,123.91,-1.80%,2.123,-5.03%,-5.78%,121.680,121.680,-12.29%,25116.07,Y,1,1,R,-,,N,-,buy,-,23-11-06,119.88,9.57,5.15,9.1%,7.1%,"转债占流动市值比：9.1%
转债占总市值比：7.1%",0.00,002527,sz128018,有效期：-；质押代码：128018,128018；2018-05-10 开始转股,全价：121.680 最后更新：15:14:03
113048,晶科转债,sh601778,晶科科技,C,5.48,2021-06-21,2021-10-29,2027-04-22,2025-04-22,,,100.000,y,38.83,30,30,0,0.00,,,28.90,112.000,n,130.000,15,30,0,,X,30.000,30.000,AA,AA,无,,,,shmb,,,未到转股期,113048,1.0840,764778,783778,,N,N,37.350,buy,,,2.34,N,2765501922.0,1741192922.0,Y,9.88,120476.39,10.02%,00,buy,buy,buy,15:00:00,180.29,-1.28%,5.584,-7.33%,-7.81%,177.990,177.990,6.20%,152793.84,Y,1,1,,-,,N,-,buy,-,27-04-22,176.71,7.12,3.84,17.4%,11.0%,"转债占流动市值比：17.4%
转债占总市值比：11.0%",0.00,601778,sh113048,有效期：-；质押代码：113048,未到转股期；2021-10-29 开始转股,全价：177.990 最后更新：15:00:00
113525,台华转债,sh603055,台华新材,C,7.78,2021-05-28,2019-06-21,2024-12-16,2022-12-17,,,100.000,y,31.43,30,30,0,0.00,,,65.08,110.000,n,130.000,15,30,25,,N,5.330,3.121,AA,AA,无担保,,,,shmb,2021年9月7日公告：本次（2021年8月17日至2021年9月6日）不行使提前赎回权利，至2021年12月6日均不提前赎回,,113525,113525,0.9730,753055,754055,,N,N,29.060,buy,,,4.53,N,841981722.0,777779254.0,Y,17.33,25098.71,0.06%,00,buy,buy,buy,14:59:59,222.75,-1.18%,3.236,-18.62%,-19.21%,220.130,220.130,-0.21%,44613.29,Y,0,0,G,-,,N,-,buy,-,24-12-16,218.95,10.11,5.45,2.3%,2.1%,"转债占流动市值比：2.3%
转债占总市值比：2.1%",0.00,603055,sh113525,有效期：-；质押代码：113525,113525；2019-06-21 开始转股,全价：220.130 最后更新：14:59:59
127029,中钢转债,sz000928,中钢国际,C,5.89,2021-04-30,2021-09-27,2027-03-18,2025-03-18,,,100.000,y,40.22,30,30,0,0.00,,,15.32,113.000,n,130.000,15,30,0,,X,9.600,9.600,AA+,AA+,无,,,,szmb,,,未到转股期,127029,0.7639,080928,070928,,N,N,20.710,buy,R,,2.18,N,1256662942.0,1256631742.0,Y,10.25,19109.84,2.60%,00,buy,buy,buy,15:14:03,174.02,-1.16%,5.488,-6.79%,-7.30%,172.000,172.000,2.59%,25022.17,Y,0,0,,-,,N,-,buy,-,27-03-18,170.84,7.66,4.12,7.5%,7.5%,"转债占流动市值比：7.5%
转债占总市值比：7.5%",0.00,000928,sz127029,有效期：-；质押代码：127029,未到转股期；2021-09-27 开始转股,全价：172.000 最后更新：15:14:03
123067,斯莱转债,sz300382,斯莱克,C,9.36,2021-06-30,2021-03-23,2026-09-16,2024-09-16,,,100.000,y,22.23,30,30,0,0.00,,,16.92,115.000,n,130.000,15,30,30,,N,3.880,3.251,AA-,AA-,无担保,,,,szcy,2021年8月24日公告：本次（2021年2月24日至2021年8月23日）不行使提前赎回权利，至2021年11月24日均不提前赎回,,123067,123067,0.6940,380382,370382,,N,N,19.960,buy,,,15.04,N,564575158.0,564517333.0,Y,29.47,15867.25,-1.60%,00,buy,buy,buy,15:14:03,314.85,-0.99%,4.986,-17.56%,-18.10%,311.748,311.748,-0.08%,17124.75,Y,0,0,G,-,,N,-,buy,-,26-09-16,310.76,12.17,6.55,2.0%,2.0%,"转债占流动市值比：2.0%
转债占总市值比：2.0%",0.00,300382,sz123067,有效期：-；质押代码：123067,123067；2021-03-23 开始转股,全价：311.748 最后更新：15:14:03
113039,嘉泽转债,sh601619,嘉泽新能,C,3.46,2021-06-11,2021-03-01,2026-08-23,2024-08-23,,,100.000,y,42.64,30,30,0,0.00,,,150.34,108.000,n,130.000,15,30,19,,N,13.000,4.719,AA,AA,无担保,,,,shmb,2021年9月15日公告：本次（2021年8月25日至2021年9月14日）不行使提前赎回权利，至2021年12月14日均不提前赎回,,113039,113039,0.6260,764619,783619,,N,N,76.530,buy,,,3.00,N,2361555548.0,2292585548.0,Y,5.68,87185.83,6.77%,00,buy,buy,buy,14:59:59,164.16,-0.65%,4.921,-7.33%,-7.75%,163.100,163.100,6.51%,115125.76,Y,0,0,G,-,,N,-,buy,-,26-08-23,162.45,4.50,2.42,3.6%,3.5%,"转债占流动市值比：3.6%
转债占总市值比：3.5%",0.00,601619,sh113039,有效期：-；质押代码：113039,113039；2021-03-01 开始转股,全价：163.100 最后更新：14:59:59
127018,本钢转债,sz000761,本钢板材,C,5.02,2021-07-19,2021-01-04,2026-06-28,2024-06-28,,,100.000,y,56.13,30,30,0,0.69,2021-09-23,2021-09-23,10.74,119.000,n,130.000,15,30,10,,X,68.000,56.313,AAA,AA+,本钢集团连带责任保证担保,2021-09-22,,2021-09-22 起暂停转股：2021年中权益分派,szmb,,,127018,127018,1.9566,080761,070761,,N,N,24.760,buy,R,,1.05,N,3885130224.0,3485130224.0,Y,6.26,37276.58,-0.79%,00,buy,buy,buy,15:14:03,124.70,-0.64%,4.767,0.71%,-0.26%,123.900,123.900,-1.89%,74837.80,N,0,0,,-,,N,-,buy,-,26-06-28,123.26,6.53,3.51,25.8%,23.2%,"转债占流动市值比：25.8%
转债占总市值比：23.2%",0.00,000761,sz127018,有效期：2021-09-23 到 2021-09-23；质押代码：127018,127018；2021-01-04 开始转股;2021-09-22 起暂停转股：2021年中权益分派,全价：123.900 最后更新：15:14:03
