bond_id,bond_nm,stock_id,stock_nm,btype,convert_price,convert_price_valid_from,convert_dt,maturity_dt,next_put_dt,put_dt,put_notes,put_price,put_inc_cpn_fl,put_convert_price_ratio,put_count_days,put_total_days,put_real_days,repo_discount_rt,repo_valid_from,repo_valid_to,turnover_rt,redeem_price,redeem_inc_cpn_fl,redeem_price_ratio,redeem_count_days,redeem_total_days,redeem_real_days,redeem_dt,redeem_flag,orig_iss_amt,curr_iss_amt,rating_cd,issuer_rating_cd,guarantor,ssc_dt,esc_dt,sc_notes,market_cd,force_redeem,real_force_redeem_price,convert_cd,repo_cd,ration,ration_cd,apply_cd,online_offline_ratio,qflag,qflag2,ration_rt,fund_rt,margin_flg,lt_bps,pb,pb_flag,total_shares,float_shares,sqflg,sprice,svolume,sincrease_rt,qstatus,bond_value,bond_value2,volatility_rate,last_time,convert_value,premium_rt,year_left,ytm_rt,ytm_rt_tax,price,full_price,increase_rt,volume,convert_price_valid,adj_scnt,adj_cnt,redeem_icon,ref_yield_info,adjust_tip,adjusted,option_tip,bond_value3,left_put_year,short_maturity_dt,dblow,force_redeem_price,put_convert_price,convert_amt_ratio,convert_amt_ratio2,convert_amt_ratio_tips,stock_net_value,stock_cd,pre_bond_id,repo_valid,convert_cd_tip,price_tips
127049,希望转2,sz000876,新希望,C,14.45,,2022-05-09,2027-11-01,2025-11-03,,,100.000,y,64.26,30,30,0,0.00,,,,107.000,n,130.000,15,30,0,,X,81.500,81.500,AAA,AAA,无,,,,szmb,,,未到转股期,127049,1.8400,080876,070876,,N,N,,-,R,,2.05,N,4505211342.0,4325422589.0,Y,15.74,114368.66,-0.51%,00,buy,buy,buy,,108.93,-8.20%,5.984,1.81%,1.46%,100.000,100.000,0.00%,0.00,Y,0,0,,-,,N,-,buy,-,27-11-01,91.80,18.79,10.12,12.0%,11.5%,"转债占流动市值比：12.0%
转债占总市值比：11.5%",0.00,000876,sz127049,有效期：-；质押代码：127049,未到转股期；2022-05-09 开始转股,待上市
110082,宏发转债,sh600885,宏发股份,C,72.28,,2022-05-03,2027-10-27,2025-10-27,,,100.000,y,65.75,30,30,0,0.00,,,,112.000,n,130.000,15,30,0,,X,20.000,20.000,AA,AA,无,,,,shmb,,,未到转股期,110082,0.2700,704885,733885,,N,N,,-,R,,9.43,N,744761552.0,744761552.0,Y,76.95,46802.21,1.18%,00,buy,buy,buy,,106.46,-6.07%,5.970,2.73%,2.20%,100.000,100.000,0.00%,0.00,Y,0,0,,-,,N,-,buy,-,27-10-27,93.93,93.96,50.60,3.5%,3.5%,"转债占流动市值比：3.5%
转债占总市值比：3.5%",0.00,600885,sh110082,有效期：-；质押代码：110082,未到转股期；2022-05-03 开始转股,待上市
127047,帝欧转债,sz002798,帝欧家居,C,13.53,,2022-04-29,2027-10-25,2025-10-27,,,100.000,y,67.94,30,30,0,0.00,,,,115.000,n,130.000,15,30,0,,X,15.000,15.000,AA-,AA-,无担保,,,,szmb,,,未到转股期,127047,3.8770,082798,072798,,N,N,49.880,-,,,1.18,N,386893064.0,222617840.0,Y,13.94,9306.50,1.09%,00,buy,buy,buy,,103.03,-2.94%,5.964,3.22%,2.60%,100.000,100.000,0.00%,0.00,Y,0,0,,-,,N,-,buy,-,27-10-25,97.06,17.59,9.47,48.3%,27.8%,"转债占流动市值比：48.3%
转债占总市值比：27.8%",0.00,002798,sz127047,有效期：-；质押代码：127047,未到转股期；2022-04-29 开始转股,待上市
110051,中天转债,sh600522,中天科技,C,9.99,2021-05-10,2019-09-06,2025-02-28,2023-02-28,,,100.000,y,43.60,30,30,0,0.00,,,61.28,109.000,n,130.000,15,30,4,,X,39.651,38.577,AA+,AA+,无担保,,,,shmb,,,110051,110051,1.2930,704522,733522,,N,N,29.460,buy,R,,2.08,N,3066179771.0,3066179771.0,Y,16.04,531167.03,5.67%,00,buy,buy,buy,15:00:00,160.56,-0.69%,3.310,-9.98%,-10.61%,159.450,159.450,4.94%,375027.20,Y,0,0,,-,,N,-,buy,-,25-02-28,158.76,12.99,6.99,7.8%,7.8%,"转债占流动市值比：7.8%
转债占总市值比：7.8%",0.00,600522,sh110051,有效期：-；质押代码：110051,110051；2019-09-06 开始转股,全价：159.450 最后更新：15:00:00
123102,华自转债,sz300490,华自科技,C,9.25,2021-07-26,2021-09-22,2027-03-11,2025-03-11,,,100.000,y,30.13,30,30,0,0.00,,,181.79,119.000,n,130.000,15,30,29,2021-11-18,Y,6.700,1.233,AA-,AA-,无,,,,szcy,"最后交易日：2021年11月18日
最后转股日：2021年11月18日
赎回价：100.276元/张",100.276,123102,123102,2.6154,380490,370490,,N,N,18.610,buy,,,3.13,N,309570947.0,302957802.0,Y,21.49,38806.99,0.94%,00,buy,buy,buy,15:14:03,232.32,-0.57%,5.340,-10.82%,-11.52%,231.001,231.001,0.00%,51628.00,Y,0,0,R,-,,N,-,buy,-,27-03-11,230.43,12.03,6.47,1.9%,1.9%,"转债占流动市值比：1.9%
转债占总市值比：1.9%",0.00,300490,sz123102,有效期：-；质押代码：123102,123102；2021-09-22 开始转股,全价：231.001 最后更新：15:14:03
110083,苏租转债,sh600901,江苏租赁,C,5.42,,2022-05-17,2027-11-10,,,,,y,,0,0,0,,,,,107.000,n,130.000,15,30,0,,X,50.000,50.000,AAA,AAA,无,,,,shmb,,,未到转股期,110083,1.6740,704901,733901,,N,N,,-,R,,1.19,N,2986649968.0,2957490012.0,Y,5.45,5422.35,0.74%,00,-,-,buy,,100.55,-0.55%,5.997,1.70%,1.37%,100.000,100.000,0.00%,0.00,Y,0,0,,计算使用6.0年期 评级为AAA 债参考YTM：3.4946,,N,,-,-,27-11-10,99.45,7.05,-,31.0%,30.7%,"转债占流动市值比：31.0%
转债占总市值比：30.7%",0.00,600901,sh110083,有效期：-；质押代码：110083,未到转股期；2022-05-17 开始转股,待上市
113603,东缆转债,sh603606,东方电缆,C,23.65,2021-05-27,2021-03-30,2026-09-23,2024-09-23,,,100.000,y,34.16,30,30,0,0.00,,,68.15,110.000,n,130.000,15,30,22,,Y,8.000,3.795,AA,AA,无担保,,,,shmb,,,113603,113603,1.2230,753606,754606,,N,N,72.364,buy,R,,8.06,N,654111982.0,654111982.0,Y,48.46,146267.06,-3.00%,00,buy,buy,buy,14:59:59,204.90,-0.20%,4.877,-11.33%,-11.78%,204.500,204.500,-2.56%,52597.84,Y,0,0,O,-,,N,-,buy,-,26-09-23,204.30,30.75,16.55,1.2%,1.2%,"转债占流动市值比：1.2%
转债占总市值比：1.2%",0.00,603606,sh113603,有效期：-；质押代码：113603,113603；2021-03-30 开始转股,全价：204.500 最后更新：14:59:59
128057,博彦转债,sz002649,博彦科技,C,8.50,2021-04-22,2019-09-11,2025-03-05,2023-03-05,,,100.000,y,54.19,30,30,0,0.00,,,36.95,112.000,n,130.000,15,30,19,2021-11-29,Y,5.758,2.645,AA-,AA-,无担保,,,,szmb,"最后交易日：2021年11月29日
最后转股日：2021年11月29日
赎回价：100.74元/张",100.740,128057,128057,1.0957,082649,072649,,N,N,16.060,buy,,,1.80,N,534870253.0,471293859.0,Y,10.98,39508.44,-4.94%,00,buy,buy,buy,15:14:03,129.18,-0.20%,3.323,-3.11%,-3.94%,128.918,128.918,-5.16%,12777.93,Y,0,0,R,-,,N,-,buy,-,25-03-05,128.72,11.05,5.95,5.1%,4.5%,"转债占流动市值比：5.1%
转债占总市值比：4.5%",0.00,002649,sz128057,有效期：-；质押代码：128057,128057；2019-09-11 开始转股,全价：128.918 最后更新：15:14:03
123070,鹏辉转债,sz300438,鹏辉能源,C,20.08,2021-08-17,2021-04-26,2026-10-19,2024-10-21,,,100.000,y,35.78,30,30,0,0.00,,,225.74,110.000,n,130.000,20,30,25,,N,8.900,7.486,AA,AA,无担保,,,,szcy,2021年9月2日公告：本次（2021年8月6日至2021年9月2日）不行使提前赎回权利，至2021年12月31日均不提前赎回,,123070,123070,2.1380,380438,370438,,N,N,72.570,buy,,,6.31,N,426018921.0,322161083.0,Y,39.28,112519.15,5.65%,00,buy,buy,buy,15:14:03,195.62,-0.06%,4.948,-10.35%,-10.80%,195.500,195.500,5.11%,335322.60,Y,0,0,G,-,,N,-,buy,-,26-10-19,195.44,26.10,14.06,5.9%,4.5%,"转债占流动市值比：5.9%
转债占总市值比：4.5%",0.00,300438,sz123070,有效期：-；质押代码：123070,123070；2021-04-26 开始转股,全价：195.500 最后更新：15:14:03
113504,艾华转债,sh603989,艾华集团,C,20.81,2021-06-24,2018-09-08,2024-03-02,2022-03-02,,,100.000,y,35.00,30,30,0,0.00,,,25.80,106.000,n,130.000,15,30,30,,N,6.910,4.755,AA,AA,无担保,,,,shmb,2021年11月5日公告：本次（2021年10月15日至2021年11月4日）不行使转债的提前赎回权利，不提前赎回,,113504,113504,2.3030,753989,754989,,N,N,82.470,buy,R,,5.64,N,400204895.0,400204895.0,Y,41.62,19197.92,1.51%,00,buy,buy,buy,14:59:49,200.00,0.06%,2.315,-23.31%,-23.82%,200.110,200.110,0.43%,24381.01,Y,1,1,G,-,,N,-,buy,-,24-03-02,200.17,27.05,14.57,2.9%,2.9%,"转债占流动市值比：2.9%
转债占总市值比：2.9%",0.00,603989,sh113504,有效期：-；质押代码：113504,113504；2018-09-08 开始转股,全价：200.110 最后更新：14:59:49
