bond_id,bond_nm,stock_id,stock_nm,btype,convert_price,convert_price_valid_from,convert_dt,maturity_dt,next_put_dt,put_dt,put_notes,put_price,put_inc_cpn_fl,put_convert_price_ratio,put_count_days,put_total_days,put_real_days,repo_discount_rt,repo_valid_from,repo_valid_to,turnover_rt,redeem_price,redeem_inc_cpn_fl,redeem_price_ratio,redeem_count_days,redeem_total_days,redeem_real_days,redeem_dt,redeem_flag,orig_iss_amt,curr_iss_amt,rating_cd,issuer_rating_cd,guarantor,ssc_dt,esc_dt,sc_notes,market_cd,force_redeem,real_force_redeem_price,convert_cd,repo_cd,ration,ration_cd,apply_cd,online_offline_ratio,qflag,qflag2,ration_rt,fund_rt,margin_flg,lt_bps,pb,pb_flag,total_shares,float_shares,sqflg,sprice,svolume,sincrease_rt,qstatus,bond_value,bond_value2,volatility_rate,last_time,convert_value,premium_rt,year_left,ytm_rt,ytm_rt_tax,price,full_price,increase_rt,volume,convert_price_valid,adj_scnt,adj_cnt,redeem_icon,ref_yield_info,adjust_tip,adjusted,option_tip,bond_value3,left_put_year,short_maturity_dt,dblow,force_redeem_price,put_convert_price,convert_amt_ratio,convert_amt_ratio2,convert_amt_ratio_tips,stock_net_value,stock_cd,pre_bond_id,repo_valid,convert_cd_tip,price_tips
127052,杭锅转债,sz002534,杭锅股份,C,28.08,,2022-06-30,2027-12-23,2025-12-23,,,100.000,y,62.90,30,30,0,0.00,,,,110.000,n,130.000,15,30,0,,X,11.100,11.100,AA,AA,无,,,,szmb,,,未到转股期,127052,1.5445,082534,072534,,N,N,72.180,-,,,6.69,N,739201050.0,725645705.0,Y,31.25,9129.61,-4.14%,00,buy,buy,buy,,111.29,-10.14%,5.945,2.44%,1.96%,100.000,100.000,0.00%,0.00,Y,0,0,,-,,N,-,buy,-,27-12-23,89.86,36.50,19.66,4.9%,4.8%,"转债占流动市值比：4.9%
转债占总市值比：4.8%",0.00,002534,sz127052,有效期：-；质押代码：127052,未到转股期；2022-06-30 开始转股,待上市
113637,华翔转债,sh603112,华翔股份,C,12.99,,2022-06-28,2027-12-22,2025-12-22,,,100.000,y,65.51,30,30,0,0.00,,,,115.000,n,130.000,15,30,0,,X,8.000,8.000,AA-,AA-,无,,,,shmb,,,未到转股期,113637,1.8300,753112,754112,,N,N,77.900,-,,,3.05,N,436090490.0,153864926.0,Y,13.88,4635.09,0.00%,00,buy,buy,buy,,106.85,-6.41%,5.942,3.32%,2.69%,100.000,100.000,0.00%,0.00,Y,0,0,,-,,N,-,buy,-,27-12-22,93.59,16.89,9.09,37.5%,13.2%,"转债占流动市值比：37.5%
转债占总市值比：13.2%",0.00,603112,sh113637,有效期：-；质押代码：113637,未到转股期；2022-06-28 开始转股,待上市
127007,湖广转债,sz000665,湖北广电,C,5.58,2020-07-17,2019-01-04,2024-06-28,2022-06-28,,,100.000,y,38.67,30,30,0,0.00,,,1108.14,108.000,n,130.000,15,30,7,,X,17.336,5.920,AA+,AA+,无担保,,,,szmb,,,127007,127007,2.7248,080665,070665,,N,N,16.550,buy,R,,1.72,N,1014363870.0,1014306085.0,Y,10.10,381314.74,-1.37%,00,buy,buy,buy,15:14:03,181.00,-3.92%,2.458,-16.84%,-17.49%,173.900,173.900,-11.28%,1316325.24,Y,1,1,,-,,N,-,buy,-,24-06-28,169.98,7.25,3.91,5.8%,5.8%,"转债占流动市值比：5.8%
转债占总市值比：5.8%",0.00,000665,sz127007,有效期：-；质押代码：127007,127007；2019-01-04 开始转股,全价：173.900 最后更新：15:14:03
123135,泰林转债,sz300813,泰林生物,C,87.38,,2022-07-04,2027-12-27,2025-12-29,,,100.000,y,67.97,30,30,0,0.00,,,,115.000,n,130.000,15,30,0,,X,2.100,2.100,A+,A+,无,,,,szcy,,,未到转股期,123135,4.0407,380813,370813,,N,N,78.220,-,,,9.64,N,51970000.0,16277000.0,Y,89.99,16415.67,-7.05%,00,buy,buy,buy,,102.99,-2.90%,5.956,3.40%,2.75%,100.000,100.000,0.00%,0.00,Y,0,0,,-,,N,-,buy,-,27-12-27,97.10,113.59,61.17,14.3%,4.5%,"转债占流动市值比：14.3%
转债占总市值比：4.5%",0.00,300813,sz123135,有效期：-；质押代码：123135,未到转股期；2022-07-04 开始转股,待上市
128106,华统转债,sz002840,华统股份,C,9.37,2021-06-30,2020-10-16,2026-04-09,2024-04-09,,,100.000,y,36.72,30,30,0,0.00,,,72.70,108.000,n,130.000,15,30,0,,N,5.500,4.351,AA,AA,连带责任保证,,,,szmb,2021年12月25日公告：本次（2021年12月6日至2021年12月24日）不提前赎回，至2022年6月26日均不提前赎回,,128106,128106,1.9826,082840,072840,,N,N,67.140,buy,,,4.68,N,456240764.0,444778364.0,Y,17.86,24522.33,-5.20%,00,buy,buy,buy,15:14:03,190.61,-0.80%,4.238,-11.66%,-12.11%,189.089,189.089,-7.62%,62008.56,Y,0,0,G,-,,N,-,buy,-,26-04-09,188.29,12.18,6.56,5.5%,5.3%,"转债占流动市值比：5.5%
转债占总市值比：5.3%",0.00,002840,sz128106,有效期：-；质押代码：128106,128106；2020-10-16 开始转股,全价：189.089 最后更新：15:14:03
113626,伯特转债,sh603596,伯特利,C,36.01,2021-10-28,2022-01-05,2027-06-28,2025-06-27,,,100.000,y,32.49,30,30,0,0.00,,,41.51,116.000,n,130.000,15,30,7,,X,9.020,9.019,AA,AA,无,,,,shmb,,,113626,113626,2.2130,753596,754596,,N,N,70.636,buy,,,9.54,N,408446000.0,406626000.0,Y,77.58,53411.71,5.90%,00,buy,buy,buy,14:59:59,215.44,-0.08%,5.458,-10.15%,-10.71%,215.260,215.260,-0.98%,83769.08,Y,0,0,,-,,N,-,buy,-,27-06-28,215.18,46.81,25.21,2.9%,2.8%,"转债占流动市值比：2.9%
转债占总市值比：2.8%",0.00,603596,sh113626,有效期：-；质押代码：113626,113626；2022-01-05 开始转股,全价：215.260 最后更新：14:59:59
128013,洪涛转债,sz002325,洪涛股份,C,2.31,2021-12-13,2017-02-06,2022-07-29,2020-07-29,,,100.000,y,56.15,30,30,0,0.00,,,4.84,108.000,n,130.000,15,30,0,,X,12.000,10.607,A-,A-,无担保,,,,szmb,,,128013,128013,0.9980,082325,072325,10,N,N,,buy,R,,1.31,N,1325359461.0,1003074122.0,Y,2.88,3690.71,0.35%,00,buy,buy,buy,15:14:03,124.68,0.45%,0.540,-25.48%,-27.85%,125.231,125.231,-0.15%,6449.59,Y,3,3,,-,,N,-,buy,-,22-07-29,125.68,3.00,1.62,36.7%,27.8%,"转债占流动市值比：36.7%
转债占总市值比：27.8%",0.00,002325,sz128013,有效期：-；质押代码：128013,128013；2017-02-06 开始转股,全价：125.231 最后更新：15:14:03
128050,钧达转债,sz002865,钧达股份,C,14.81,2021-11-26,2019-06-14,2024-12-10,2022-12-10,,,100.000,y,17.09,30,30,0,0.00,,,224.35,118.000,n,130.000,15,30,30,2022-01-27,Y,3.200,0.515,AA-,AA-,中汽塑料,,,,szmb,"最后交易日：2022年1月27日
最后转股日：2022年1月27日
赎回价：100.21元/张",100.210,128050,128050,2.6298,082865,072865,,N,N,17.350,buy,,,7.97,N,137291465.0,133915115.0,Y,60.67,14065.40,-1.14%,00,buy,buy,buy,15:14:03,409.66,0.57%,2.910,-34.56%,-35.32%,411.999,411.999,-0.96%,47863.84,Y,1,1,R,-,,N,-,buy,-,24-12-10,412.57,19.25,10.37,0.6%,0.6%,"转债占流动市值比：0.6%
转债占总市值比：0.6%",0.00,002865,sz128050,有效期：-；质押代码：128050,128050；2019-06-14 开始转股,全价：411.999 最后更新：15:14:03
113591,胜达转债,sh603687,大胜达,C,8.76,2021-06-11,2021-01-08,2026-06-30,2024-07-01,,,100.000,y,50.06,30,30,0,0.00,,,19.56,116.000,n,130.000,15,30,7,,X,5.500,5.185,AA-,AA-,股票质押担保,,,,shmb,,,113591,113591,1.3300,753687,754687,,N,N,69.650,buy,,,2.78,N,414413879.0,145371179.0,Y,12.25,4021.72,-1.69%,00,buy,buy,buy,14:59:50,139.84,1.24%,4.463,-3.40%,-4.18%,141.570,141.570,-2.03%,14621.29,Y,2,2,,-,,N,-,buy,-,26-06-30,142.81,11.39,6.13,29.1%,10.2%,"转债占流动市值比：29.1%
转债占总市值比：10.2%",0.00,603687,sh113591,有效期：-；质押代码：113591,113591；2021-01-08 开始转股,全价：141.570 最后更新：14:59:50
113026,核能转债,sh601985,中国核电,C,5.73,2021-07-16,2019-10-21,2025-04-14,2023-04-17,,,100.000,y,55.40,30,30,0,0.84,2022-01-14,2022-01-14,4.00,105.000,n,130.000,15,30,14,,X,78.000,75.052,AAA,AAA,无担保,,,,shmb,,,113026,113026,0.5010,764985,783985,,N,N,79.230,buy,R,,1.70,N,17522710852.0,17074949659.0,Y,7.24,103839.40,-2.56%,00,buy,buy,buy,14:59:59,126.35,2.14%,3.252,-5.08%,-5.57%,129.060,129.060,-0.72%,38736.09,Y,0,0,,-,,N,-,buy,-,25-04-14,131.20,7.45,4.01,6.1%,5.9%,"转债占流动市值比：6.1%
转债占总市值比：5.9%",0.00,601985,sh113026,有效期：2022-01-14 到 2022-01-14；质押代码：113026,113026；2019-10-21 开始转股,全价：129.060 最后更新：14:59:59
128094,星帅转债,sz002860,星帅尔,C,13.80,2021-06-08,2020-07-22,2026-01-16,2024-01-16,,,100.000,y,40.85,30,30,0,0.00,,,17.70,115.000,n,130.000,15,30,8,,X,2.800,2.089,A+,A+,股份质押和保证,,,,szmb,,,128094,128094,2.3897,082860,072860,,N,N,75.030,buy,,,4.01,N,204206647.0,147145649.0,Y,23.65,4913.62,-2.35%,00,buy,buy,buy,15:14:03,171.38,2.49%,4.011,-9.07%,-9.85%,175.642,175.642,-1.45%,6530.08,Y,0,0,,-,,N,-,buy,-,26-01-16,178.13,17.94,9.66,6.0%,4.3%,"转债占流动市值比：6.0%
转债占总市值比：4.3%",0.00,002860,sz128094,有效期：-；质押代码：128094,128094；2020-07-22 开始转股,全价：175.642 最后更新：15:14:03
