id,name,stock_id,stock_name,price,convert_value,premium_rt,rating_cd,pb,convert_amt_ratio,convert_amt_ratio2,next_put_dt,put_price,put_convert_price,maturity_dt,redeem_price,last_time,force_redeem,redeem_dt,force_redeem_price
127030,盛虹转债,000301.sz,东方盛虹,244.998,233.4,4.97%,AA+,8.19,8.8%,3.1%,2025-03-21,100.000,9.87,2027-03-22,108.000,5.562,X,,18.33
132018,G三峡EB1,600900.ss,长江电力,119.6,114.04,5.05%,AAA,2.48,4.1%,4.1%,2023-04-10,100.000,11.72,2024-04-09,108.000,2.611,X,,20.09
110066,盛屯转债,600711.ss,盛屯矿业,256.58,243.12,5.54%,AA,2.77,1.3%,1.2%,2024-03-01,100.000,3.41,2026-03-02,110.000,4.507,N,,6.33
128093,百川转债,002455.sz,百川股份,355.997,336.22,5.88%,AA-,6.91,1.9%,1.5%,2024-01-03,100.000,4.04,2026-01-03,120.000,4.348,N,,7.50
123089,九洲转2,300040.sz,九洲集团,169.0,159.51,5.95%,AA-,2.11,7.9%,6.0%,2024-12-20,100.000,3.98,2026-12-20,115.000,5.310,N,,7.38
128057,博彦转债,002649.sz,博彦科技,127.486,120.0,6.24%,AA-,1.74,10.3%,9.1%,2023-03-05,100.000,5.95,2025-03-05,112.000,3.515,X,,11.05
123071,天能转债,300569.sz,天能重工,130.5,122.76,6.31%,AA-,3.07,14.4%,9.0%,2024-10-21,100.000,5.54,2026-10-20,115.000,5.142,X,,10.28
127018,本钢转债,000761.sz,本钢板材,121.0,113.75,6.38%,AAA,0.95,33.9%,30.4%,2024-06-28,100.000,3.51,2026-06-28,119.000,4.830,X,,6.53
123120,隆华转债,300263.sz,隆华科技,194.79,182.99,6.45%,AA-,4.64,7.3%,6.1%,2025-07-29,100.000,5.43,2027-07-29,115.000,5.915,X,,10.09
123103,震安转债,300767.sz,震安科技,220.639,207.22,6.47%,A+,19.24,2.1%,1.2%,2025-03-11,100.000,39.82,2027-03-11,115.000,5.532,X,,73.96
123084,高澜转债,300499.sz,高澜股份,143.33,134.56,6.52%,A+,3.68,9.7%,7.9%,2024-12-09,100.000,6.30,2026-12-09,115.000,5.279,X,,11.70
128109,楚江转债,002171.sz,楚江新材,165.1,154.92,6.57%,AA,3.06,11.0%,10.3%,2024-06-03,100.000,6.04,2026-06-03,110.000,4.762,X,,11.22
127040,国泰转债,002091.sz,江苏国泰,172.966,162.08,6.71%,AA+,2.48,20.6%,19.9%,2025-07-07,100.000,6.31,2027-07-06,108.000,5.852,X,,11.73
123105,拓尔转债,300229.sz,拓尔思,131.5,123.19,6.74%,AA-,3.78,9.2%,9.1%,2025-03-18,100.000,6.97,2027-03-18,115.000,5.551,X,,12.95
110061,川投转债,600674.ss,川投能源,134.2,125.33,7.08%,AAA,1.72,7.8%,7.8%,2023-11-10,100.000,6.44,2025-11-10,106.000,4.200,X,,11.96
123097,美力转债,300611.sz,美力科技,125.0,116.59,7.21%,A+,2.44,22.8%,15.5%,2025-01-27,100.000,6.50,2027-01-26,115.000,5.411,X,,12.06
128063,未来转债,002631.sz,德尔未来,125.849,117.33,7.26%,AA-,3.74,9.5%,9.4%,2024-04-03,100.000,6.02,2025-04-03,120.000,3.595,X,,11.18
123100,朗科转债,300543.sz,朗科智能,134.5,124.81,7.77%,AA-,3.81,12.7%,9.8%,2025-02-10,100.000,8.13,2027-02-08,112.000,5.447,X,,15.09
128130,景兴转债,002067.sz,景兴纸业,117.6,109.12,7.77%,AA,0.87,27.7%,24.4%,2024-08-30,100.000,2.72,2026-08-30,110.000,5.000,X,,4.42
128100,搜特转债,002503.sz,搜于特,101.842,94.44,7.83%,A,1.36,20.5%,16.9%,2024-03-11,100.000,1.13,2026-03-11,112.000,4.532,X,,2.11
127011,中鼎转2,000887.sz,中鼎股份,153.7,142.23,8.06%,AA+,2.17,6.1%,6.1%,2023-03-08,100.000,7.97,2025-03-08,110.000,3.523,N,,14.81
123085,万顺转2,300057.sz,万顺新材,139.79,129.35,8.07%,AA-,1.52,21.9%,16.1%,2024-12-10,100.000,4.34,2026-12-10,108.000,5.282,X,,8.06
123080,海波转债,300517.sz,海波重科,121.899,112.69,8.17%,A+,2.77,16.6%,9.7%,2024-12-02,100.000,8.11,2026-12-01,120.000,5.258,X,,15.05
123012,万顺转债,300057.sz,万顺新材,164.9,152.18,8.36%,AA-,1.52,3.2%,2.4%,2022-07-20,100.000,3.69,2024-07-20,106.000,2.890,N,,6.85
113609,永安转债,603776.ss,永安行,120.3,110.8,8.57%,AA-,1.25,17.3%,17.2%,2024-11-25,100.000,11.54,2026-11-23,115.000,5.236,X,,21.42
128081,海亮转债,002203.sz,海亮股份,124.996,115.07,8.63%,AA,2.17,14.5%,13.7%,2023-11-21,100.000,6.78,2025-11-21,110.000,4.230,X,,12.60
113534,鼎胜转债,603876.ss,鼎胜新材,273.88,251.98,8.69%,AA-,4.14,2.4%,2.4%,2023-04-10,100.000,10.63,2025-04-08,110.000,3.608,N,,19.73
123062,三超转债,300554.sz,三超新材,124.388,114.42,8.71%,A,3.15,18.8%,10.6%,2024-07-26,100.000,11.99,2026-07-26,113.000,4.907,X,,22.27
128108,蓝帆转债,002382.sz,蓝帆医疗,122.5,112.23,9.15%,AA,1.62,7.4%,7.4%,2025-05-27,100.000,12.77,2026-05-27,108.000,4.742,N,,23.71
123024,岱勒转债,300700.sz,岱勒新材,120.55,110.35,9.24%,A+,3.23,17.5%,12.6%,2022-03-21,100.000,9.87,2024-03-21,110.000,2.559,X,,18.33
110055,伊力转债,600197.ss,伊力特,166.65,151.98,9.65%,AA,3.24,2.1%,2.1%,2023-03-15,100.000,11.49,2025-03-15,110.000,3.542,N,,21.33
110048,福能转债,600483.ss,福能股份,175.0,159.49,9.72%,AA+,1.40,9.4%,8.3%,2022-12-07,100.000,5.50,2024-12-06,109.000,3.271,N,,10.21
123042,银河转债,300619.sz,金银河,205.5,187.28,9.73%,A+,6.61,6.4%,4.9%,2024-01-15,100.000,17.07,2026-01-13,110.000,4.375,N,,31.69
110077,洪城转债,600461.ss,洪城环境,128.97,117.44,9.82%,AA+,1.37,25.1%,24.1%,2024-11-19,100.000,4.70,2026-11-19,110.000,5.225,X,,8.72
123050,聚飞转债,300303.sz,聚飞光电,138.54,125.98,9.97%,AA-,3.33,5.1%,4.6%,2024-04-15,100.000,3.56,2026-04-13,118.000,4.622,N,,6.60
123035,利德转债,300296.sz,利亚德,159.2,144.4,10.25%,AA+,3.47,4.1%,3.1%,2023-11-13,100.000,4.87,2025-11-13,110.000,4.208,N,,9.05
123083,朗新转债,300682.sz,朗新科技,136.718,123.88,10.36%,AA,3.63,5.9%,4.1%,2024-12-09,100.000,10.81,2026-12-08,110.000,5.277,X,,20.09
123027,蓝晓转债,300487.sz,蓝晓科技,370.641,335.7,10.41%,A+,11.36,0.9%,0.5%,2023-06-12,100.000,20.31,2025-06-10,113.000,3.781,N,,37.73
113536,三星转债,603578.ss,三星新材,125.69,113.81,10.44%,AA,2.56,7.4%,7.4%,2023-05-31,100.000,9.63,2025-05-30,110.000,3.751,X,,17.89
123073,同和转债,300636.sz,同和药业,121.55,110.05,10.45%,A+,3.96,12.5%,10.7%,2024-10-26,100.000,10.37,2026-10-25,116.000,5.156,X,,19.27
128018,时达转债,002527.sz,新时达,145.559,131.66,10.56%,AA,2.18,8.6%,6.7%,2021-11-06,100.000,5.15,2023-11-06,106.000,2.186,X,,9.57
113545,金能转债,603113.ss,金能科技,208.27,188.21,10.66%,AA,1.92,7.2%,6.1%,2023-10-13,100.000,7.30,2025-10-13,110.000,4.123,N,,13.56
123031,晶瑞转债,300655.sz,晶瑞电材,545.07,491.41,10.92%,A+,12.10,0.4%,0.3%,2023-08-28,100.000,7.09,2025-08-28,111.000,3.997,N,,13.17
123106,正丹转债,300641.sz,正丹股份,126.9,114.4,10.93%,AA-,2.81,7.6%,7.6%,2025-03-24,100.000,5.25,2027-03-23,120.000,5.564,X,,9.75
113541,荣晟转债,603165.ss,荣晟环保,124.24,111.99,10.94%,AA-,1.83,5.1%,5.1%,2023-07-24,100.000,7.59,2025-07-22,110.000,3.896,X,,14.09
110071,湖盐转债,600929.ss,雪天盐业,134.46,121.17,10.97%,AA,2.66,9.9%,9.8%,2024-07-09,100.000,4.56,2026-07-09,110.000,4.860,X,,8.48
113577,春秋转债,603890.ss,春秋电子,126.98,114.36,11.03%,AA-,2.82,3.7%,3.3%,2024-04-15,100.000,7.60,2026-04-13,112.000,4.622,N,,14.12
123074,隆利转债,300752.sz,隆利科技,166.93,150.33,11.04%,AA-,6.91,8.4%,2.7%,2024-10-29,100.000,12.84,2026-10-28,118.000,5.164,N,,23.84
113550,常汽转债,603035.ss,常熟汽饰,164.97,148.45,11.13%,AA-,1.28,4.3%,4.3%,2023-11-17,100.000,6.53,2025-11-17,115.000,4.219,N,,12.13
123061,航新转债,300424.sz,航新科技,135.33,121.41,11.46%,A+,6.02,6.9%,5.8%,2024-07-22,100.000,10.39,2026-07-21,118.000,4.893,X,,19.30
128095,恩捷转债,002812.sz,恩捷股份,490.002,439.0,11.62%,AA,21.00,0.2%,0.2%,2024-02-12,100.000,45.44,2026-02-11,110.000,4.455,N,,84.40
128097,奥佳转债,002614.sz,奥佳华,157.502,141.1,11.63%,AA,1.95,7.0%,5.0%,2024-02-26,100.000,7.27,2026-02-25,110.000,4.493,N,,13.51
128143,锋龙转债,002931.sz,锋龙股份,123.0,110.13,11.68%,A+,4.05,9.8%,8.8%,2025-01-07,100.000,8.91,2027-01-07,115.000,5.359,X,,16.55
128046,利尔转债,002258.sz,利尔化学,187.899,168.08,11.79%,AA,3.72,5.0%,5.0%,2022-10-17,100.000,12.89,2024-10-17,108.000,3.134,N,,23.95
113537,文灿转债,603348.ss,文灿股份,211.6,189.06,11.92%,AA-,3.58,1.5%,1.5%,2023-06-12,100.000,13.50,2025-06-09,115.000,3.778,N,,25.06
113570,百达转债,603331.ss,百达精工,122.22,109.17,11.95%,A+,2.44,12.7%,12.7%,2024-03-11,100.000,7.94,2026-03-10,110.000,4.529,X,,14.74
118000,嘉元转债,688388.ss,嘉元科技,155.45,138.2,12.48%,AA-,8.50,6.8%,4.9%,2025-02-24,100.000,55.12,2027-02-22,115.000,5.485,X,,102.36
123063,大禹转债,300021.sz,大禹节水,119.0,105.8,12.48%,AA-,2.53,19.4%,15.5%,2025-07-28,100.000,3.38,2026-07-27,120.000,4.910,X,,6.28
123091,长海转债,300196.sz,长海股份,141.182,125.46,12.53%,AA,2.60,11.0%,6.6%,2024-12-23,100.000,11.30,2026-12-22,111.000,5.315,X,,20.98
123060,苏试转债,300416.sz,苏试试验,158.8,140.92,12.69%,AA-,6.86,4.6%,4.6%,2024-07-22,100.000,12.80,2026-07-20,112.000,4.890,N,,23.76
128029,太阳转债,002078.sz,太阳纸业,157.7,139.76,12.83%,AA+,1.84,2.9%,2.9%,2020-12-22,100.000,5.92,2022-12-22,106.000,1.312,X,,10.98
110045,海澜转债,600398.ss,海澜之家,122.47,108.24,13.15%,AA+,2.31,9.0%,9.0%,2022-07-13,100.000,4.93,2024-07-13,108.000,2.871,X,,9.15
128141,旺能转债,002034.sz,旺能环境,122.61,107.95,13.58%,AA,1.49,19.4%,19.3%,2024-12-16,100.000,11.18,2026-12-16,110.000,5.299,X,,20.76
110043,无锡转债,600908.ss,无锡银行,114.43,100.71,13.62%,AA+,0.73,29.8%,27.8%,,,-,2024-01-30,106.000,2.419,X,,7.29
128134,鸿路转债,002541.sz,鸿路钢构,139.5,122.39,13.98%,AA,4.36,7.9%,5.6%,2024-10-08,100.000,30.46,2026-10-08,110.000,5.110,X,,56.56
128017,金禾转债,002597.sz,金禾实业,188.0,164.72,14.13%,AA,3.94,2.7%,2.7%,2021-11-01,100.000,15.38,2023-11-01,106.000,2.173,N,,28.56
118001,金博转债,688598.ss,金博股份,173.52,151.76,14.34%,A+,21.70,2.3%,1.8%,2025-07-22,100.000,190.13,2027-07-22,115.000,5.896,X,,353.11
128107,交科转债,002061.sz,浙江交科,115.0,100.57,14.35%,AA+,0.83,34.5%,34.5%,2024-04-22,100.000,3.67,2026-04-22,110.000,4.647,X,,6.81
128048,张行转债,002839.sz,张家港行,115.4,100.89,14.38%,AA+,0.75,30.7%,24.4%,,,-,2024-11-12,109.000,3.205,X,,7.28
113051,节能转债,601016.ss,节能风电,131.18,114.57,14.50%,AA+,2.22,14.4%,12.9%,2025-06-20,100.000,2.83,2027-06-21,110.000,5.811,X,,5.26
127035,濮耐转债,002225.sz,濮耐股份,128.31,111.96,14.60%,AA,1.64,15.5%,12.5%,2024-05-27,100.000,3.10,2026-05-25,108.800,4.737,X,,5.76
127027,靖远转债,000552.sz,靖远煤电,116.33,100.93,15.26%,AA+,0.89,37.6%,37.5%,2024-12-09,100.000,2.26,2026-12-09,110.000,5.279,X,,4.20
113610,灵康转债,603669.ss,灵康药业,118.84,103.02,15.36%,AA-,4.50,7.2%,7.2%,2024-11-29,100.000,6.03,2026-11-30,115.000,5.255,X,,11.19
123118,惠城转债,300779.sz,惠城环保,117.775,102.05,15.41%,A+,2.64,26.2%,18.3%,2025-07-07,100.000,11.98,2027-07-06,115.000,5.852,X,,22.24
123046,天铁转债,300587.sz,天铁股份,405.372,351.02,15.49%,AA-,7.11,0.6%,0.5%,2024-03-18,100.000,4.13,2026-03-18,112.000,4.551,N,,7.67
110080,东湖转债,600133.ss,东湖高新,107.62,93.06,15.65%,AA,0.83,35.5%,34.6%,2025-04-11,100.000,4.24,2027-04-12,110.000,5.619,X,,7.87
110063,鹰19转债,600567.ss,山鹰国际,119.72,103.37,15.81%,AA+,0.95,11.6%,11.6%,2023-12-12,100.000,2.28,2025-12-12,111.000,4.288,X,,4.24
113549,白电转债,603861.ss,白云电器,116.87,100.91,15.82%,AA,1.45,23.9%,22.5%,2023-11-14,100.000,6.18,2025-11-14,110.000,4.211,X,,11.48
113548,石英转债,603688.ss,石英股份,345.43,297.92,15.95%,AA-,7.82,0.8%,0.8%,2023-10-27,100.000,10.45,2025-10-27,118.000,4.162,N,,19.41
128087,孚日转债,002083.sz,孚日股份,105.0,90.44,16.09%,AA-,1.00,17.6%,17.6%,2023-12-18,100.000,3.15,2025-12-17,108.000,4.301,X,,5.85
128140,润建转债,002929.sz,润建股份,128.648,110.64,16.27%,AA,1.89,23.0%,16.9%,2024-12-06,100.000,18.48,2026-12-04,110.000,5.266,X,,34.32
110047,山鹰转债,600567.ss,山鹰国际,118.77,102.12,16.30%,AA+,0.95,14.4%,14.4%,2022-11-21,100.000,2.31,2024-11-21,113.000,3.230,X,,4.29
123109,昌红转债,300151.sz,昌红科技,124.596,107.09,16.34%,AA-,13.92,4.8%,3.0%,2025-03-31,100.000,19.64,2027-03-31,115.000,5.586,X,,36.48
123092,天壕转债,300332.sz,天壕环境,151.1,129.87,16.35%,A+,1.71,7.5%,7.1%,2024-12-23,100.000,3.63,2026-12-23,115.000,5.318,X,,6.75
113033,利群转债,601366.ss,利群股份,106.74,91.58,16.55%,AA,1.13,33.6%,32.6%,2024-04-01,100.000,4.91,2026-03-31,110.000,4.586,X,,9.11
123078,飞凯转债,300398.sz,飞凯材料,140.0,120.05,16.62%,AA,3.24,8.6%,8.4%,2024-11-26,100.000,10.89,2026-11-26,110.000,5.244,N,,18.67
111000,起帆转债,605222.ss,起帆电缆,128.58,110.23,16.65%,AA-,2.80,44.2%,11.0%,2025-05-23,100.000,14.37,2027-05-24,115.000,5.734,X,,26.69
123022,长信转债,300088.sz,长信科技,138.32,118.51,16.71%,AA,2.43,1.5%,1.5%,2023-03-18,100.000,4.24,2025-03-18,110.000,3.551,N,,7.87
123047,久吾转债,300631.sz,久吾高科,322.843,275.9,17.01%,A+,6.44,3.1%,3.0%,2024-03-19,100.000,12.20,2026-03-19,121.000,4.553,N,,22.66
128026,众兴转债,002772.sz,众兴菌业,118.413,101.06,17.18%,AA-,1.50,13.7%,8.8%,2021-12-13,100.000,7.95,2023-12-13,106.000,2.288,X,,14.77
123045,雷迪转债,300652.sz,雷迪克,121.76,103.87,17.22%,A+,1.97,9.8%,8.7%,2024-03-11,100.000,13.74,2026-03-11,113.000,4.532,X,,25.52
110081,闻泰转债,600745.ss,闻泰科技,150.71,128.45,17.33%,AA+,5.18,7.4%,5.6%,2025-07-28,100.000,67.67,2027-07-27,108.000,5.910,X,,125.67
128091,新天转债,002873.sz,新天药业,123.598,105.16,17.53%,A+,2.39,9.3%,8.8%,2024-01-01,100.000,11.39,2025-12-30,113.000,4.337,X,,21.15
127005,长证转债,000783.sz,长江证券,121.2,103.09,17.57%,AAA,1.40,12.3%,12.3%,,,-,2024-03-12,105.000,2.534,X,,9.27
128119,龙大转债,002726.sz,龙大肉食,121.5,103.34,17.58%,AA,2.83,9.9%,9.1%,2024-07-15,100.000,6.50,2026-07-12,115.000,4.868,N,,12.08
113591,胜达转债,603687.ss,大胜达,115.12,97.83,17.67%,AA-,1.94,45.2%,15.6%,2024-07-01,100.000,6.13,2026-06-30,116.000,4.836,X,,11.39
128129,青农转债,002958.sz,青农商行,105.748,89.81,17.74%,AAA,0.68,47.8%,23.2%,,,-,2026-08-24,108.000,4.986,X,,5.62
110041,蒙电转债,600863.ss,内蒙华电,113.3,96.09,17.91%,AAA,0.99,13.1%,13.1%,2021-12-21,100.000,1.79,2023-12-21,106.000,2.310,X,,3.33
127036,三花转债,002050.sz,三花智控,141.0,119.58,17.91%,AA+,8.86,3.3%,3.2%,2025-06-02,100.000,15.09,2027-05-31,110.000,5.753,X,,28.02
113582,火炬转债,603678.ss,火炬电子,379.6,321.81,17.96%,AA,8.67,1.1%,1.1%,2024-05-27,100.000,17.49,2026-05-27,110.000,4.742,N,,32.49
