bond_id,bond_nm,stock_id,stock_nm,btype,convert_price,convert_price_valid_from,convert_dt,maturity_dt,next_put_dt,put_dt,put_notes,put_price,put_inc_cpn_fl,put_convert_price_ratio,put_count_days,put_total_days,put_real_days,repo_discount_rt,repo_valid_from,repo_valid_to,turnover_rt,redeem_price,redeem_inc_cpn_fl,redeem_price_ratio,redeem_count_days,redeem_total_days,redeem_real_days,redeem_dt,redeem_flag,orig_iss_amt,curr_iss_amt,rating_cd,issuer_rating_cd,guarantor,ssc_dt,esc_dt,sc_notes,market_cd,force_redeem,real_force_redeem_price,convert_cd,repo_cd,ration,ration_cd,apply_cd,online_offline_ratio,qflag,qflag2,ration_rt,fund_rt,margin_flg,lt_bps,pb,pb_flag,total_shares,float_shares,sqflg,sprice,svolume,sincrease_rt,qstatus,bond_value,bond_value2,volatility_rate,last_time,convert_value,premium_rt,year_left,ytm_rt,ytm_rt_tax,price,full_price,increase_rt,volume,convert_price_valid,adj_scnt,adj_cnt,redeem_icon,ref_yield_info,adjust_tip,adjusted,option_tip,bond_value3,left_put_year,short_maturity_dt,dblow,force_redeem_price,put_convert_price,convert_amt_ratio,convert_amt_ratio2,convert_amt_ratio_tips,stock_net_value,stock_cd,pre_bond_id,repo_valid,convert_cd_tip,price_tips
113641,华友转债,sh603799,华友钴业,C,110.26,,2022-09-02,2028-02-23,2026-02-23,,,100.000,y,62.68,30,30,0,0.00,,,,108.000,n,130.000,15,30,0,,X,76.000,76.000,AA+,AA+,无,,,,shmb,,,未到转股期,113641,6.2220,753799,754799,,N,N,74.040,-,R,,8.39,N,1221396283.0,1210761526.0,Y,123.13,408835.58,2.44%,00,buy,buy,buy,,111.67,-10.45%,5.989,2.02%,1.62%,100.000,100.000,0.00%,0.00,Y,0,0,,-,,N,-,buy,-,28-02-23,89.55,143.34,77.18,5.1%,5.1%,"转债占流动市值比：5.1%
转债占总市值比：5.1%",0.00,603799,sh113641,有效期：-；质押代码：113641,未到转股期；2022-09-02 开始转股,待上市
123137,锦浪转债,sz300763,锦浪科技,C,227.02,,2022-08-16,2028-02-09,2026-02-09,,,100.000,y,62.81,30,30,0,0.00,,,,113.000,n,130.000,15,30,0,,X,8.970,8.970,AA-,AA-,无,,,,szcy,,,未到转股期,123137,3.6230,380763,370763,,N,N,19.550,-,,,29.29,N,247580246.0,107352596.0,Y,253.00,57498.71,4.14%,00,buy,buy,buy,,111.44,-10.27%,5.951,2.90%,2.34%,100.000,100.000,0.00%,0.00,Y,0,0,,-,,N,-,buy,-,28-02-09,89.73,295.13,158.91,3.3%,1.4%,"转债占流动市值比：3.3%
转债占总市值比：1.4%",0.00,300763,sz123137,有效期：-；质押代码：123137,未到转股期；2022-08-16 开始转股,待上市
110085,通22转债,sh600438,通威股份,C,39.27,,2022-09-02,2028-02-23,2026-02-23,,,100.000,y,64.08,30,30,0,0.00,,,,109.000,n,130.000,15,30,0,,X,120.000,120.000,AA+,AA+,无,,,,shmb,,,未到转股期,110085,2.6650,704438,733438,,N,N,81.490,-,R,,5.48,N,4501548184.0,4501548184.0,Y,42.90,175716.56,1.92%,00,buy,buy,buy,,109.24,-8.46%,5.989,2.17%,1.75%,100.000,100.000,0.00%,0.00,Y,0,0,,-,,N,-,buy,-,28-02-23,91.54,51.05,27.49,6.2%,6.2%,"转债占流动市值比：6.2%
转债占总市值比：6.2%",0.00,600438,sh110085,有效期：-；质押代码：110085,未到转股期；2022-09-02 开始转股,待上市
113642,上22转债,sh603185,上机数控,C,145.66,,2022-09-07,2028-02-29,2026-03-02,,,100.000,y,64.49,30,30,0,0.00,,,,112.000,n,130.000,15,30,0,,X,24.700,24.700,AA-,AA-,无,,,,shmb,,,未到转股期,113642,8.9740,753185,754185,,N,N,,-,R,,6.10,N,275225954.0,273363914.0,Y,158.10,197649.71,-0.45%,00,buy,buy,buy,,108.54,-7.87%,6.000,2.71%,2.19%,100.000,100.000,0.00%,0.00,Y,0,0,,-,,N,-,buy,-,28-02-29,92.13,189.36,101.96,5.7%,5.7%,"转债占流动市值比：5.7%
转债占总市值比：5.7%",0.00,603185,sh113642,有效期：-；质押代码：113642,未到转股期；2022-09-07 开始转股,待上市
127054,双箭转债,sz002381,双箭股份,C,7.91,,2022-08-17,2028-02-10,2026-02-10,,,100.000,y,67.36,30,30,0,0.00,,,,112.000,n,130.000,15,30,0,,X,5.136,5.136,AA,AA,无,,,,szmb,,,未到转股期,127054,1.2479,082381,072381,,N,N,79.770,-,,,1.78,N,411572264.0,322005844.0,Y,8.22,10777.48,-1.56%,00,buy,buy,buy,,103.92,-3.77%,5.953,2.73%,2.21%,100.000,100.000,0.00%,0.00,Y,0,0,,-,,N,-,buy,-,28-02-10,96.23,10.28,5.54,19.4%,15.2%,"转债占流动市值比：19.4%
转债占总市值比：15.2%",0.00,002381,sz127054,有效期：-；质押代码：127054,未到转股期；2022-08-17 开始转股,待上市
127040,国泰转债,sz002091,江苏国泰,C,9.02,,2022-01-13,2027-07-06,2025-07-07,,,100.000,y,52.84,30,30,0,0.00,,,8.51,108.000,n,130.000,15,30,14,,X,45.574,44.284,AA+,AA+,无,,,,szmb,,,127040,127040,2.9100,082091,072091,,N,N,65.940,buy,R,,1.91,N,1563536598.0,1513016522.0,Y,11.95,21438.22,-0.25%,00,buy,buy,buy,15:14:03,132.48,-1.88%,5.353,-2.70%,-3.11%,129.990,129.990,-1.41%,49070.49,Y,0,0,,-,,N,-,buy,-,27-07-06,128.11,11.73,6.31,24.5%,23.7%,"转债占流动市值比：24.5%
转债占总市值比：23.7%",0.00,002091,sz127040,有效期：-；质押代码：127040,127040；2022-01-13 开始转股,全价：129.990 最后更新：15:14:03
128093,百川转债,sz002455,百川股份,C,5.77,2021-05-27,2020-07-09,2026-01-03,2024-01-03,,,100.000,y,30.28,30,30,0,0.00,,,122.31,120.000,n,130.000,20,30,30,2022-03-01,Y,5.200,0.477,AA-,AA-,自有资产抵押担保,,,,szmb,"最后交易日：2022年3月1日
最后转股日：2022年3月1日
赎回价：100.397元/张",100.397,128093,128093,1.0314,082455,072455,,N,N,19.690,buy,,,4.18,N,565949304.0,450664327.0,Y,13.34,26207.76,0.53%,00,buy,buy,buy,15:14:03,231.20,-0.74%,3.849,-14.29%,-15.26%,229.490,229.490,0.00%,13390.40,Y,0,0,R,-,,N,-,buy,-,26-01-03,228.75,7.50,4.04,0.8%,0.6%,"转债占流动市值比：0.8%
转债占总市值比：0.6%",0.00,002455,sz128093,有效期：-；质押代码：128093,128093；2020-07-09 开始转股,全价：229.490 最后更新：15:14:03
128103,同德转债,sz002360,同德化工,C,5.08,2021-05-25,2020-10-09,2026-03-25,2024-03-25,,,100.000,y,42.33,30,30,0,0.00,,,71.45,115.000,n,130.000,15,30,30,2022-03-01,Y,1.440,0.569,A+,A+,土地、固定资产等抵押方式,,,,szmb,"最后交易日：2022年3月1日
最后转股日：2022年3月1日
赎回价：100.56元/张",100.560,128103,128103,0.3859,082360,072360,,N,N,31.100,buy,,,2.50,N,402376378.0,312278270.0,Y,8.40,3750.00,-0.59%,00,buy,buy,buy,15:14:03,165.35,-0.29%,4.071,-7.43%,-8.22%,164.880,164.880,-0.07%,6691.39,Y,0,0,R,-,,N,-,buy,-,26-03-25,164.59,6.60,3.56,2.2%,1.7%,"转债占流动市值比：2.2%
转债占总市值比：1.7%",0.00,002360,sz128103,有效期：-；质押代码：128103,128103；2020-10-09 开始转股,全价：164.880 最后更新：15:14:03
113026,核能转债,sh601985,中国核电,C,5.73,2021-07-16,2019-10-21,2025-04-14,2023-04-17,,,100.000,y,54.20,30,30,0,0.78,2022-03-01,2022-03-01,15.78,105.000,n,130.000,15,30,6,2022-03-08,Y,78.000,27.737,AAA,AAA,无担保,,,,shmb,"最后交易日：2022年3月8日
最后转股日：2022年3月8日
赎回价：100.899元/张",100.899,113026,113026,0.5010,764985,783985,,N,N,79.230,buy,R,,1.78,N,17976510090.0,17528748897.0,Y,7.40,141577.66,2.21%,00,buy,buy,buy,14:59:59,129.14,-0.24%,3.126,-5.24%,-5.74%,128.840,128.840,2.08%,56289.27,Y,0,0,R,-,,N,-,buy,-,25-04-14,128.60,7.45,4.01,2.1%,2.1%,"转债占流动市值比：2.1%
转债占总市值比：2.1%",0.00,601985,sh113026,有效期：2022-03-01 到 2022-03-01；质押代码：113026,113026；2019-10-21 开始转股,全价：128.840 最后更新：14:59:59
123111,东财转3,sz300059,东方财富,C,23.35,2021-05-27,2021-10-13,2027-04-06,2025-04-07,,,100.000,y,61.13,30,30,0,0.00,,,73.21,107.000,n,130.000,15,30,19,2022-02-28,Y,158.000,10.665,AA+,AA+,无,,,,szcy,"最后交易日：2022年2月28日
最后转股日：2022年2月28日
赎回价：100.18元/张",100.180,123111,123111,1.8344,380059,370059,,N,N,71.340,buy,R,,6.76,N,10366327855.0,8592810347.0,Y,26.74,499177.48,1.21%,00,buy,buy,buy,15:14:03,114.52,-0.02%,5.104,-0.70%,-1.08%,114.500,114.500,1.42%,88260.43,Y,0,0,R,-,,N,-,buy,-,27-04-06,114.48,30.36,16.34,0.5%,0.4%,"转债占流动市值比：0.5%
转债占总市值比：0.4%",0.00,300059,sz123111,有效期：-；质押代码：123111,123111；2021-10-13 开始转股,全价：114.500 最后更新：15:14:03
