bond_id,bond_nm,stock_id,stock_nm,btype,convert_price,convert_price_valid_from,convert_dt,maturity_dt,next_put_dt,put_dt,put_notes,put_price,put_inc_cpn_fl,put_convert_price_ratio,put_count_days,put_total_days,put_real_days,repo_discount_rt,repo_valid_from,repo_valid_to,turnover_rt,redeem_price,redeem_inc_cpn_fl,redeem_price_ratio,redeem_count_days,redeem_total_days,redeem_real_days,redeem_dt,redeem_flag,orig_iss_amt,curr_iss_amt,rating_cd,issuer_rating_cd,guarantor,ssc_dt,esc_dt,sc_notes,market_cd,force_redeem,real_force_redeem_price,convert_cd,repo_cd,ration,ration_cd,apply_cd,online_offline_ratio,qflag,qflag2,ration_rt,fund_rt,margin_flg,lt_bps,pb,pb_flag,total_shares,float_shares,sqflg,sprice,svolume,sincrease_rt,qstatus,bond_value,bond_value2,volatility_rate,last_time,convert_value,premium_rt,year_left,ytm_rt,ytm_rt_tax,price,full_price,increase_rt,volume,convert_price_valid,adj_scnt,adj_cnt,redeem_icon,ref_yield_info,adjust_tip,adjusted,option_tip,bond_value3,left_put_year,short_maturity_dt,dblow,force_redeem_price,put_convert_price,convert_amt_ratio,convert_amt_ratio2,convert_amt_ratio_tips,stock_net_value,stock_cd,pre_bond_id,repo_valid,convert_cd_tip,price_tips
110085,通22转债,sh600438,通威股份,C,39.27,,2022-09-02,2028-02-23,2026-02-23,,,100.000,y,64.41,30,30,0,0.00,,,,109.000,n,130.000,15,30,0,,X,120.000,120.000,AA+,AA+,无,,,,shmb,,,未到转股期,110085,2.6650,704438,733438,,N,N,,-,R,,5.45,N,4501548184.0,4501548184.0,Y,42.68,176322.44,2.08%,00,buy,buy,buy,,108.68,-7.99%,5.997,2.16%,1.75%,100.000,100.000,0.00%,0.00,Y,0,0,,-,,N,-,buy,-,28-02-23,92.01,51.05,27.49,6.2%,6.2%,"转债占流动市值比：6.2%
转债占总市值比：6.2%",0.00,600438,sh110085,有效期：-；质押代码：110085,未到转股期；2022-09-02 开始转股,待上市
127054,双箭转债,sz002381,双箭股份,C,7.91,,2022-08-17,2028-02-10,2026-02-10,,,100.000,y,64.84,30,30,0,0.00,,,,112.000,n,130.000,15,30,0,,X,5.136,5.136,AA,AA,无,,,,szmb,,,未到转股期,127054,1.2479,082381,072381,,N,N,79.770,-,,,1.85,N,411572264.0,322005844.0,Y,8.54,23544.57,10.05%,00,buy,buy,buy,,107.96,-7.37%,5.967,2.73%,2.20%,100.000,100.000,0.00%,0.00,Y,0,0,,-,,N,-,buy,-,28-02-10,92.63,10.28,5.54,18.7%,14.6%,"转债占流动市值比：18.7%
转债占总市值比：14.6%",0.00,002381,sz127054,有效期：-；质押代码：127054,未到转股期；2022-08-17 开始转股,待上市
123137,锦浪转债,sz300763,锦浪科技,C,227.02,,2022-08-16,2028-02-09,2026-02-09,,,100.000,y,66.34,30,30,0,0.00,,,,113.000,n,130.000,15,30,0,,X,8.970,8.970,AA-,AA-,无,,,,szcy,,,未到转股期,123137,3.6230,380763,370763,,N,N,19.550,-,,,27.73,N,247580246.0,107352596.0,Y,239.53,31570.71,-0.44%,00,buy,buy,buy,,105.51,-5.22%,5.964,2.89%,2.34%,100.000,100.000,0.00%,0.00,Y,0,0,,-,,N,-,buy,-,28-02-09,94.78,295.13,158.91,3.5%,1.5%,"转债占流动市值比：3.5%
转债占总市值比：1.5%",0.00,300763,sz123137,有效期：-；质押代码：123137,未到转股期；2022-08-16 开始转股,待上市
113641,华友转债,sh603799,华友钴业,C,110.26,,2022-09-02,2028-02-23,2026-02-23,,,100.000,y,66.59,30,30,0,0.00,,,,108.000,n,130.000,15,30,0,,X,76.000,76.000,AA+,AA+,无,,,,shmb,,,未到转股期,113641,6.2220,753799,754799,,N,N,,-,R,,7.89,N,1221396283.0,1210761526.0,Y,115.90,197997.30,3.10%,00,buy,buy,buy,,105.12,-4.87%,5.997,2.01%,1.62%,100.000,100.000,0.00%,0.00,Y,0,0,,-,,N,-,buy,-,28-02-23,95.13,143.34,77.18,5.4%,5.4%,"转债占流动市值比：5.4%
转债占总市值比：5.4%",0.00,603799,sh113641,有效期：-；质押代码：113641,未到转股期；2022-09-02 开始转股,待上市
113054,绿动转债,sh601330,绿色动力,C,9.82,,2022-09-05,2028-02-24,2026-02-24,,,100.000,y,68.74,30,30,0,,,,,109.000,n,130.000,15,30,0,,X,23.600,23.600,AA+,AA+,无,,,,shmb,,,未到转股期,113054,2.3860,764330,783330,,N,N,,-,,,2.39,N,1393440000.0,896184208.0,Y,10.00,11986.85,1.73%,00,buy,buy,buy,,101.83,-1.80%,5.997,2.16%,1.75%,100.000,100.000,0.00%,0.00,Y,0,0,,-,,N,-,buy,-,28-02-24,98.20,12.77,6.87,26.3%,16.9%,"转债占流动市值比：26.3%
转债占总市值比：16.9%",0.00,601330,sh113054,有效期：-；质押代码：113054,未到转股期；2022-09-05 开始转股,待上市
123042,银河转债,sz300619,金银河,C,23.59,2021-12-10,2020-07-20,2026-01-13,2024-01-15,,,100.000,y,25.44,30,30,0,0.00,,,235.84,110.000,n,130.000,15,30,30,2022-02-24,Y,1.670,0.689,A+,A+,无担保,,,,szcy,"最后交易日：2022年2月24日
最后转股日：2022年2月24日
赎回价：100.13元/张",100.130,123042,123042,2.2316,380619,370619,,N,N,49.650,buy,,,9.80,N,84664538.0,59449716.0,Y,64.90,13404.57,4.09%,00,buy,buy,buy,12:45:03,275.12,-1.24%,3.890,-20.17%,-20.66%,271.700,271.700,3.25%,43857.38,Y,0,0,R,-,,N,-,buy,-,26-01-13,270.46,30.67,16.51,1.8%,1.3%,"转债占流动市值比：1.8%
转债占总市值比：1.3%",0.00,300619,sz123042,有效期：-；质押代码：123042,123042；2020-07-20 开始转股,全价：271.700 最后更新：12:45:03
127011,中鼎转2,sz000887,中鼎股份,C,11.39,2021-06-07,2019-09-16,2025-03-08,2023-03-08,,,100.000,y,39.57,30,30,0,0.00,,,129.27,110.000,n,130.000,15,30,30,2022-02-23,Y,12.000,0.884,AA+,AA+,无担保,,,,szmb,"最后交易日：2022年2月23日
最后转股日：2022年2月23日
赎回价：100.97元/张",100.970,127011,127011,0.9829,080887,070887,,N,N,63.530,buy,R,,2.59,N,1211364474.0,1208772051.0,Y,20.15,66668.01,6.28%,00,buy,buy,buy,12:45:03,176.91,-0.78%,3.038,-13.37%,-14.06%,175.538,175.538,6.19%,19559.88,Y,0,0,R,-,,N,-,buy,-,25-03-08,174.76,14.81,7.97,0.4%,0.4%,"转债占流动市值比：0.4%
转债占总市值比：0.4%",0.00,000887,sz127011,有效期：-；质押代码：127011,127011；2019-09-16 开始转股,全价：175.538 最后更新：12:45:03
128096,奥瑞转债,sz002701,奥瑞金,C,4.50,2021-06-09,2020-08-17,2026-02-11,2024-02-12,,,100.000,y,54.12,30,30,0,0.00,,,23.68,110.000,n,130.000,15,30,29,2022-02-28,Y,10.870,2.574,AA+,AA+,无担保,,,,szmb,"最后交易日：2022年2月28日
最后转股日：2022年2月28日
赎回价：100.05元/张",100.050,128096,128096,0.4614,082701,072701,,N,N,58.210,buy,R,,1.93,N,2447652008.0,2445438132.0,Y,5.82,8624.03,0.52%,00,buy,buy,buy,12:45:03,129.33,-0.64%,3.970,-2.87%,-3.51%,128.505,128.505,0.25%,7840.12,Y,0,0,R,-,,N,-,buy,-,26-02-11,127.86,5.85,3.15,1.8%,1.8%,"转债占流动市值比：1.8%
转债占总市值比：1.8%",0.00,002701,sz128096,有效期：-；质押代码：128096,128096；2020-08-17 开始转股,全价：128.505 最后更新：12:45:03
110066,盛屯转债,sh600711,盛屯矿业,C,4.87,2021-07-14,2020-09-07,2026-03-02,2024-03-01,,,100.000,y,31.16,30,30,0,0.00,,,90.40,110.000,n,130.000,15,30,16,,Y,23.860,3.825,AA,AA,无担保,,,,shmb,,,110066,110066,1.0330,704711,733711,,N,N,33.540,buy,R,,2.42,N,2747143184.0,2605882223.0,Y,10.94,101843.21,4.39%,00,buy,buy,buy,11:29:57,224.64,-0.61%,4.022,-15.48%,-15.99%,223.270,223.270,4.04%,77073.84,Y,0,0,O,-,,N,-,buy,-,26-03-02,222.66,6.33,3.41,1.3%,1.3%,"转债占流动市值比：1.3%
转债占总市值比：1.3%",0.00,600711,sh110066,有效期：-；质押代码：110066,110066；2020-09-07 开始转股,全价：223.270 最后更新：11:29:57
127040,国泰转债,sz002091,江苏国泰,C,9.02,,2022-01-13,2027-07-06,2025-07-07,,,100.000,y,51.71,30,30,0,0.00,,,3.52,108.000,n,130.000,15,30,10,,X,45.574,44.827,AA+,AA+,无,,,,szmb,,,127040,127040,2.9100,082091,072091,,N,N,65.940,buy,R,,1.95,N,1563536598.0,1513016522.0,Y,12.21,15215.35,2.69%,00,buy,buy,buy,12:45:03,135.37,-0.49%,5.367,-3.35%,-3.75%,134.700,134.700,1.45%,21223.71,Y,0,0,,-,,N,-,buy,-,27-07-06,134.21,11.73,6.31,24.3%,23.5%,"转债占流动市值比：24.3%
转债占总市值比：23.5%",0.00,002091,sz127040,有效期：-；质押代码：127040,127040；2022-01-13 开始转股,全价：134.700 最后更新：12:45:03
