bond_id,bond_nm,stock_id,stock_nm,btype,convert_price,convert_price_valid_from,convert_dt,maturity_dt,next_put_dt,put_dt,put_notes,put_price,put_inc_cpn_fl,put_convert_price_ratio,put_count_days,put_total_days,put_real_days,repo_discount_rt,repo_valid_from,repo_valid_to,turnover_rt,redeem_price,redeem_inc_cpn_fl,redeem_price_ratio,redeem_count_days,redeem_total_days,redeem_real_days,redeem_dt,redeem_flag,orig_iss_amt,curr_iss_amt,rating_cd,issuer_rating_cd,guarantor,ssc_dt,esc_dt,sc_notes,market_cd,force_redeem,real_force_redeem_price,convert_cd,repo_cd,ration,ration_cd,apply_cd,online_offline_ratio,qflag,qflag2,ration_rt,fund_rt,margin_flg,lt_bps,pb,pb_flag,total_shares,float_shares,sqflg,sprice,svolume,sincrease_rt,qstatus,bond_value,bond_value2,volatility_rate,last_time,convert_value,premium_rt,year_left,ytm_rt,ytm_rt_tax,price,full_price,increase_rt,volume,convert_price_valid,adj_scnt,adj_cnt,redeem_icon,ref_yield_info,adjust_tip,adjusted,option_tip,bond_value3,left_put_year,short_maturity_dt,dblow,force_redeem_price,put_convert_price,convert_amt_ratio,convert_amt_ratio2,convert_amt_ratio_tips,stock_net_value,stock_cd,pre_bond_id,repo_valid,convert_cd_tip,price_tips
127011,中鼎转2,sz000887,中鼎股份,C,11.39,2021-06-07,2019-09-16,2025-03-08,2023-03-08,,,100.000,y,35.48,30,30,0,0.00,,,15.36,110.000,n,130.000,15,30,16,2022-02-23,Y,12.000,10.104,AA+,AA+,无担保,,,,szmb,"最后交易日：2022年2月23日
最后转股日：2022年2月23日
赎回价：100.97元/张",100.970,127011,127011,0.9829,080887,070887,,N,N,63.530,buy,R,,2.90,N,1211364474.0,1208772051.0,Y,22.47,37767.39,-1.66%,00,buy,buy,buy,13:05:12,197.28,-0.36%,3.115,-16.21%,-16.85%,196.566,196.566,-0.56%,30809.34,Y,0,0,R,-,,N,-,buy,-,25-03-08,196.21,14.81,7.97,3.7%,3.7%,"转债占流动市值比：3.7%
转债占总市值比：3.7%",0.00,000887,sz127011,有效期：-；质押代码：127011,127011；2019-09-16 开始转股,全价：196.566 最后更新：13:05:12
128106,华统转债,sz002840,华统股份,C,9.37,2021-06-30,2020-10-16,2026-04-09,2024-04-09,,,100.000,y,39.51,30,30,0,0.00,,,90.26,108.000,n,130.000,15,30,0,,N,5.500,4.044,AA,AA,连带责任保证,,,,szmb,2021年12月25日公告：本次（2021年12月6日至2021年12月24日）不提前赎回，至2022年6月26日均不提前赎回,,128106,128106,1.9826,082840,072840,,N,N,67.140,buy,,,4.36,N,456240764.0,444778364.0,Y,16.60,25826.60,-7.68%,00,buy,buy,buy,13:05:12,177.16,-0.36%,4.203,-10.27%,-10.74%,176.529,176.529,-7.14%,64940.57,Y,0,0,G,-,,N,-,buy,-,26-04-09,176.17,12.18,6.56,5.5%,5.3%,"转债占流动市值比：5.5%
转债占总市值比：5.3%",0.00,002840,sz128106,有效期：-；质押代码：128106,128106；2020-10-16 开始转股,全价：176.529 最后更新：13:05:12
128096,奥瑞转债,sz002701,奥瑞金,C,4.50,2021-06-09,2020-08-17,2026-02-11,2024-02-12,,,100.000,y,52.50,30,30,0,0.00,,,7.35,110.000,n,130.000,15,30,16,2022-02-28,Y,10.870,5.600,AA+,AA+,无担保,,,,szmb,"最后交易日：2022年2月28日
最后转股日：2022年2月28日
赎回价：100.05元/张",100.050,128096,128096,0.4614,082701,072701,,N,N,58.210,buy,R,,2.00,N,2447652008.0,2445438132.0,Y,6.00,5678.81,0.33%,00,buy,buy,buy,13:05:00,133.33,0.06%,4.047,-3.58%,-4.22%,133.404,133.404,0.90%,5491.59,Y,0,0,R,-,,N,-,buy,-,26-02-11,133.46,5.85,3.15,3.8%,3.8%,"转债占流动市值比：3.8%
转债占总市值比：3.8%",0.00,002701,sz128096,有效期：-；质押代码：128096,128096；2020-08-17 开始转股,全价：133.404 最后更新：13:05:00
123111,东财转3,sz300059,东方财富,C,23.35,2021-05-27,2021-10-13,2027-04-06,2025-04-07,,,100.000,y,51.16,30,30,0,0.00,,,3.23,107.000,n,130.000,15,30,16,2022-02-28,Y,158.000,139.923,AA+,AA+,无,,,,szcy,"最后交易日：2022年2月28日
最后转股日：2022年2月28日
赎回价：100.18元/张",100.180,123111,123111,1.8344,380059,370059,,N,N,71.340,buy,R,,8.07,N,10366327855.0,8592810347.0,Y,31.95,184479.68,0.73%,00,buy,buy,buy,13:05:12,136.83,-0.06%,5.195,-4.06%,-4.41%,136.750,136.750,0.70%,61790.41,Y,0,0,R,-,,N,-,buy,-,27-04-06,136.69,30.36,16.34,5.1%,4.2%,"转债占流动市值比：5.1%
转债占总市值比：4.2%",0.00,300059,sz123111,有效期：-；质押代码：123111,123111；2021-10-13 开始转股,全价：136.750 最后更新：13:05:12
128094,星帅转债,sz002860,星帅尔,C,13.80,2021-06-08,2020-07-22,2026-01-16,2024-01-16,,,100.000,y,47.33,30,30,0,0.00,,,43.69,115.000,n,130.000,15,30,16,2022-02-24,Y,2.800,1.762,A+,A+,股份质押和保证,,,,szmb,"最后交易日：2022年2月24日
最后转股日：2022年2月24日
赎回价：100.13元/张",100.130,128094,128094,2.3897,082860,072860,,N,N,75.030,buy,,,3.46,N,204206647.0,147145649.0,Y,20.41,6167.15,-6.68%,00,buy,buy,buy,13:05:12,147.90,0.09%,3.975,-5.18%,-5.99%,148.037,148.037,-5.88%,11728.76,Y,0,0,R,-,,N,-,buy,-,26-01-16,148.13,17.94,9.66,5.9%,4.2%,"转债占流动市值比：5.9%
转债占总市值比：4.2%",0.00,002860,sz128094,有效期：-；质押代码：128094,128094；2020-07-22 开始转股,全价：148.037 最后更新：13:05:12
128113,比音转债,sz002832,比音勒芬,C,14.60,2021-07-07,2020-12-21,2026-06-14,2024-06-14,,,100.000,y,43.86,30,30,0,0.00,,,6.06,112.000,n,130.000,15,30,16,2022-02-22,Y,6.890,2.814,AA,AA,无担保,,,,szmb,"最后交易日：2022年2月22日
最后转股日：2022年2月22日
赎回价：100.42元/张",100.420,128113,128113,1.3147,082832,072832,,N,N,85.110,buy,,,4.28,N,550326712.0,369037012.0,Y,23.30,2478.45,-0.98%,00,buy,buy,buy,13:04:57,159.59,0.13%,4.384,-7.00%,-7.61%,159.796,159.796,-1.27%,2741.65,Y,0,0,R,-,,N,-,buy,-,26-06-14,159.93,18.98,10.22,3.3%,2.2%,"转债占流动市值比：3.3%
转债占总市值比：2.2%",0.00,002832,sz128113,有效期：-；质押代码：128113,128113；2020-12-21 开始转股,全价：159.796 最后更新：13:04:57
113026,核能转债,sh601985,中国核电,C,5.73,2021-07-16,2019-10-21,2025-04-14,2023-04-17,,,100.000,y,55.40,30,30,0,0.83,2022-01-26,2022-01-26,3.67,105.000,n,130.000,15,30,16,,Y,78.000,56.246,AAA,AAA,无担保,,,,shmb,,,113026,113026,0.5010,764985,783985,,N,N,79.230,buy,R,,1.70,N,17522710852.0,17074949659.0,Y,7.24,54971.67,0.84%,00,buy,buy,buy,13:05:14,126.35,0.17%,3.216,-4.55%,-5.05%,126.560,126.560,1.01%,26391.67,Y,0,0,O,-,,N,-,buy,-,25-04-14,126.73,7.45,4.01,4.5%,4.4%,"转债占流动市值比：4.5%
转债占总市值比：4.4%",0.00,601985,sh113026,有效期：2022-01-26 到 2022-01-26；质押代码：113026,113026；2019-10-21 开始转股,全价：126.560 最后更新：13:05:14
128103,同德转债,sz002360,同德化工,C,5.08,2021-05-25,2020-10-09,2026-03-25,2024-03-25,,,100.000,y,42.64,30,30,0,0.00,,,192.45,115.000,n,130.000,15,30,16,2022-03-01,Y,1.440,0.803,A+,A+,土地、固定资产等抵押方式,,,,szmb,"最后交易日：2022年3月1日
最后转股日：2022年3月1日
赎回价：100.56元/张",100.560,128103,128103,0.3859,082360,072360,,N,N,31.100,buy,,,2.48,N,402376378.0,312278270.0,Y,8.34,2435.12,1.71%,00,buy,buy,buy,13:05:12,164.17,0.60%,4.162,-7.31%,-8.09%,165.150,165.150,2.58%,25839.58,Y,0,0,R,-,,N,-,buy,-,26-03-25,165.75,6.60,3.56,3.1%,2.4%,"转债占流动市值比：3.1%
转债占总市值比：2.4%",0.00,002360,sz128103,有效期：-；质押代码：128103,128103；2020-10-09 开始转股,全价：165.150 最后更新：13:05:12
118005,天奈转债,sh688116,天奈科技,C,153.67,,2022-08-09,2028-01-26,2026-01-26,,,100.000,y,71.89,30,30,0,0.00,,,,110.000,n,130.000,15,30,0,,X,8.300,8.300,AA-,AA-,无,,,,shkc,,,未到转股期,118005,3.5700,726116,718116,,N,N,,-,R,,18.61,N,232229186.0,179418989.0,Y,149.63,10974.22,-0.17%,00,buy,buy,buy,,97.37,2.70%,5.997,2.41%,1.95%,100.000,100.000,0.00%,0.00,Y,0,0,,-,,N,-,buy,-,28-01-26,102.70,199.77,107.57,3.1%,2.4%,"转债占流动市值比：3.1%
转债占总市值比：2.4%",0.00,688116,sh118005,有效期：-；质押代码：118005,未到转股期；2022-08-09 开始转股,待上市
128085,鸿达转债,sz002002,鸿达兴业,C,3.91,2021-06-22,2020-06-22,2025-12-16,2023-12-18,,,100.000,y,52.43,30,30,0,0.00,,,29.67,118.000,n,130.000,15,30,0,,N,24.270,3.391,B,B,无担保,,,,szmb,2021年12月11日公告：本次不提前赎回鸿达转债，至2022年12月8日前均不提前赎回,,128085,128085,0.9374,082002,072002,,N,N,26.280,buy,R,,1.56,N,3120485457.0,3116603421.0,Y,5.22,23439.03,2.15%,00,buy,buy,buy,13:05:12,133.50,2.84%,3.890,-2.68%,-3.66%,137.295,137.295,1.61%,13921.54,Y,0,0,G,-,,N,-,buy,-,25-12-16,140.13,5.08,2.74,2.1%,2.1%,"转债占流动市值比：2.1%
转债占总市值比：2.1%",0.00,002002,sz128085,有效期：-；质押代码：128085,128085；2020-06-22 开始转股,全价：137.295 最后更新：13:05:12
